ZONE,PER,QUANTITY
229,PER15,84
229,PER16,103
229,PER17,103
229,PER18,108
229,PER19,119
229,PER20,126
229,PER21,129
229,PER22,131
229,PER23,132
229,PER24,136
229,PER25,139
229,PER26,132
229,PER27,131
229,PER28,113
229,PER29,102
229,PER30,92
229,PER31,85
229,PER32,76
229,PER33,65
229,PER34,60
229,PER35,59
229,PER36,54
229,PER37,50
229,PER38,39
229,PER39,27
229,PER40,25
229,PER41,19
229,PER42,15
229,PER43,11
229,PER44,7
229,PER45,5
229,PER46,1
229,PER8,4
229,PER9,5
231,PER10,4
231,PER11,6
231,PER12,8
231,PER13,12
231,PER14,18
231,PER15,23
231,PER16,29
231,PER17,31
231,PER18,32
231,PER19,35
231,PER20,35
231,PER21,35
231,PER22,34
231,PER23,33
231,PER24,31
231,PER25,29
231,PER26,28
231,PER27,28
231,PER28,27
231,PER29,28
231,PER30,26
231,PER31,23
231,PER32,20
231,PER33,14
231,PER34,16
231,PER35,15
231,PER36,16
231,PER37,11
231,PER38,9
231,PER39,7
231,PER40,5
231,PER41,3
231,PER42,3
231,PER43,2
231,PER44,1
231,PER45,1
231,PER8,1
231,PER9,1
232,PER10,4
232,PER11,4
232,PER12,7
232,PER13,11
232,PER14,15
232,PER15,16
232,PER16,20
232,PER17,20
232,PER18,20
232,PER19,22
232,PER20,21
232,PER21,21
232,PER22,23
232,PER23,22
232,PER24,21
232,PER25,21
232,PER26,21
232,PER27,21
232,PER28,23
232,PER29,20
232,PER30,19
232,PER31,17
232,PER32,17
232,PER33,17
232,PER34,12
232,PER35,11
232,PER36,6
232,PER37,6
232,PER38,6
232,PER39,5
232,PER40,5
232,PER41,3
232,PER42,1
232,PER43,1
232,PER44,1
232,PER45,1
232,PER46,1
232,PER47,1
232,PER9,1
233,PER10,70
233,PER11,120
233,PER12,197
233,PER13,347
233,PER14,579
233,PER15,723
233,PER16,821
233,PER17,859
233,PER18,906
233,PER19,941
233,PER20,976
233,PER21,994
233,PER22,1003
233,PER23,1000
233,PER24,999
233,PER25,984
233,PER26,981
233,PER27,954
233,PER28,902
233,PER29,819
233,PER30,718
233,PER31,639
233,PER32,582
233,PER33,532
233,PER34,470
233,PER35,406
233,PER36,392
233,PER37,373
233,PER38,312
233,PER39,253
233,PER40,201
233,PER41,151
233,PER42,113
233,PER43,85
233,PER44,64
233,PER45,48
233,PER46,28
233,PER47,21
233,PER8,10
233,PER9,27
234,PER10,7
234,PER11,14
234,PER12,18
234,PER13,33
234,PER14,53
234,PER15,70
234,PER16,78
234,PER17,81
234,PER18,85
234,PER19,93
234,PER20,99
234,PER21,98
234,PER22,100
234,PER23,99
234,PER24,102
234,PER25,104
234,PER26,103
234,PER27,97
234,PER28,91
234,PER29,82
234,PER30,67
234,PER31,65
234,PER32,61
234,PER33,59
234,PER34,51
234,PER35,37
234,PER36,42
234,PER37,38
234,PER38,34
234,PER39,28
234,PER40,24
234,PER41,17
234,PER42,11
234,PER43,9
234,PER44,8
234,PER45,8
234,PER46,5
234,PER47,4
234,PER8,2
234,PER9,3
235,PER11,1
235,PER12,2
235,PER13,4
235,PER14,6
235,PER15,8
235,PER16,8
235,PER17,8
235,PER18,8
235,PER19,7
235,PER20,8
235,PER21,12
235,PER22,12
235,PER23,12
235,PER24,12
235,PER25,10
235,PER26,10
235,PER27,9
235,PER28,8
235,PER29,8
235,PER30,6
235,PER31,7
235,PER32,5
235,PER33,4
235,PER34,5
235,PER35,4
235,PER36,3
235,PER37,2
235,PER38,1
235,PER39,1
235,PER40,1
235,PER41,1
235,PER42,1
235,PER43,1
235,PER44,1
235,PER45,1
236,PER10,13
236,PER11,19
236,PER12,29
236,PER13,49
236,PER14,76
236,PER15,89
236,PER16,91
236,PER17,95
236,PER18,99
236,PER19,101
236,PER20,103
236,PER21,107
236,PER22,105
236,PER23,105
236,PER24,105
236,PER25,104
236,PER26,101
236,PER27,106
236,PER28,102
236,PER29,88
236,PER30,71
236,PER31,62
236,PER32,53
236,PER33,41
236,PER34,35
236,PER35,32
236,PER36,34
236,PER37,34
236,PER38,34
236,PER39,24
236,PER40,24
236,PER41,20
236,PER42,13
236,PER43,9
236,PER44,6
236,PER45,5
236,PER46,1
236,PER47,1
236,PER8,5
236,PER9,7
237,PER10,8
237,PER11,21
237,PER12,42
237,PER13,78
237,PER14,137
237,PER15,173
237,PER16,194
237,PER17,202
237,PER18,217
237,PER19,232
237,PER20,238
237,PER21,258
237,PER22,259
237,PER23,263
237,PER24,262
237,PER25,254
237,PER26,256
237,PER27,245
237,PER28,224
237,PER29,195
237,PER30,182
237,PER31,166
237,PER32,157
237,PER33,133
237,PER34,118
237,PER35,103
237,PER36,84
237,PER37,71
237,PER38,61
237,PER39,49
237,PER40,40
237,PER41,26
237,PER42,18
237,PER43,16
237,PER44,12
237,PER45,11
237,PER46,6
237,PER47,3
237,PER8,4
237,PER9,5
238,PER10,18
238,PER11,23
238,PER12,44
238,PER13,82
238,PER14,125
238,PER15,162
238,PER16,177
238,PER17,182
238,PER18,189
238,PER19,196
238,PER20,203
238,PER21,212
238,PER22,219
238,PER23,218
238,PER24,213
238,PER25,214
238,PER26,212
238,PER27,202
238,PER28,189
238,PER29,173
238,PER30,149
238,PER31,141
238,PER32,129
238,PER33,116
238,PER34,93
238,PER35,87
238,PER36,82
238,PER37,77
238,PER38,67
238,PER39,62
238,PER40,44
238,PER41,33
238,PER42,30
238,PER43,19
238,PER44,16
238,PER45,11
238,PER46,6
238,PER9,7
239,PER10,144
239,PER11,227
239,PER12,398
239,PER13,770
239,PER14,1346
239,PER15,1677
239,PER16,1895
239,PER17,1961
239,PER18,2058
239,PER19,2104
239,PER20,2137
239,PER21,2193
239,PER22,2190
239,PER23,2155
239,PER24,2142
239,PER25,2117
239,PER26,2094
239,PER27,2073
239,PER28,1956
239,PER29,1742
239,PER30,1498
239,PER31,1366
239,PER32,1226
239,PER33,1046
239,PER34,844
239,PER35,722
239,PER36,656
239,PER37,600
239,PER38,503
239,PER39,432
239,PER40,351
239,PER41,247
239,PER42,174
239,PER43,130
239,PER44,92
239,PER45,73
239,PER46,52
239,PER47,19
239,PER8,30
239,PER9,66
240,PER10,6
240,PER11,10
240,PER12,15
240,PER13,24
240,PER14,35
240,PER15,40
240,PER16,47
240,PER17,51
240,PER18,52
240,PER19,61
240,PER20,67
240,PER21,70
240,PER22,73
240,PER23,72
240,PER24,74
240,PER25,75
240,PER26,75
240,PER27,73
240,PER28,69
240,PER29,59
240,PER30,53
240,PER31,51
240,PER32,51
240,PER33,51
240,PER34,46
240,PER35,40
240,PER36,39
240,PER37,38
240,PER38,37
240,PER39,32
240,PER40,24
240,PER41,23
240,PER42,14
240,PER43,12
240,PER44,6
240,PER45,5
240,PER46,5
240,PER47,3
240,PER9,2
241,PER10,21
241,PER11,30
241,PER12,60
241,PER13,131
241,PER14,198
241,PER15,251
241,PER16,280
241,PER17,300
241,PER18,315
241,PER19,326
241,PER20,336
241,PER21,353
241,PER22,364
241,PER23,363
241,PER24,350
241,PER25,349
241,PER26,349
241,PER27,348
241,PER28,319
241,PER29,287
241,PER30,251
241,PER31,236
241,PER32,216
241,PER33,182
241,PER34,158
241,PER35,154
241,PER36,146
241,PER37,134
241,PER38,119
241,PER39,93
241,PER40,72
241,PER41,53
241,PER42,38
241,PER43,30
241,PER44,24
241,PER45,20
241,PER46,10
241,PER47,3
241,PER8,3
241,PER9,6
242,PER10,1
242,PER11,2
242,PER12,4
242,PER13,21
242,PER14,46
242,PER15,61
242,PER16,67
242,PER17,68
242,PER18,72
242,PER19,73
242,PER20,77
242,PER21,83
242,PER22,84
242,PER23,88
242,PER24,87
242,PER25,78
242,PER26,76
242,PER27,69
242,PER28,62
242,PER29,52
242,PER30,39
242,PER31,33
242,PER32,33
242,PER33,32
242,PER34,22
242,PER35,24
242,PER36,24
242,PER37,26
242,PER38,20
242,PER39,21
242,PER40,11
242,PER41,5
242,PER42,3
242,PER43,3
242,PER44,1
242,PER9,1
243,PER10,27
243,PER11,44
243,PER12,86
243,PER13,147
243,PER14,199
243,PER15,249
243,PER16,276
243,PER17,294
243,PER18,302
243,PER19,312
243,PER20,318
243,PER21,321
243,PER22,310
243,PER23,312
243,PER24,313
243,PER25,314
243,PER26,308
243,PER27,302
243,PER28,288
243,PER29,267
243,PER30,243
243,PER31,220
243,PER32,197
243,PER33,166
243,PER34,143
243,PER35,117
243,PER36,110
243,PER37,96
243,PER38,77
243,PER39,65
243,PER40,49
243,PER41,44
243,PER42,37
243,PER43,25
243,PER44,20
243,PER45,10
243,PER46,7
243,PER47,2
243,PER8,6
243,PER9,13
244,PER10,16
244,PER11,25
244,PER12,36
244,PER13,61
244,PER14,97
244,PER15,112
244,PER16,122
244,PER17,132
244,PER18,135
244,PER19,137
244,PER20,140
244,PER21,141
244,PER22,143
244,PER23,150
244,PER24,146
244,PER25,148
244,PER26,141
244,PER27,147
244,PER28,143
244,PER29,128
244,PER30,114
244,PER31,107
244,PER32,93
244,PER33,80
244,PER34,68
244,PER35,59
244,PER36,59
244,PER37,58
244,PER38,50
244,PER39,40
244,PER40,30
244,PER41,28
244,PER42,19
244,PER43,14
244,PER44,9
244,PER45,6
244,PER46,3
244,PER47,2
244,PER8,3
244,PER9,8
245,PER10,4
245,PER11,7
245,PER12,13
245,PER13,18
245,PER14,34
245,PER15,47
245,PER16,56
245,PER17,58
245,PER18,60
245,PER19,64
245,PER20,64
245,PER21,66
245,PER22,66
245,PER23,67
245,PER24,66
245,PER25,65
245,PER26,66
245,PER27,67
245,PER28,64
245,PER29,61
245,PER30,59
245,PER31,55
245,PER32,48
245,PER33,42
245,PER34,37
245,PER35,28
245,PER36,24
245,PER37,25
245,PER38,22
245,PER39,22
245,PER40,17
245,PER41,14
245,PER42,9
245,PER43,9
245,PER44,5
245,PER45,3
245,PER46,2
245,PER47,2
245,PER8,1
245,PER9,3
246,PER10,15
246,PER11,18
246,PER12,24
246,PER13,41
246,PER14,53
246,PER15,62
246,PER16,73
246,PER17,80
246,PER18,85
246,PER19,91
246,PER20,94
246,PER21,96
246,PER22,94
246,PER23,92
246,PER24,93
246,PER25,88
246,PER26,89
246,PER27,92
246,PER28,86
246,PER29,82
246,PER30,79
246,PER31,72
246,PER32,60
246,PER33,58
246,PER34,51
246,PER35,48
246,PER36,47
246,PER37,43
246,PER38,40
246,PER39,32
246,PER40,22
246,PER41,14
246,PER42,11
246,PER43,11
246,PER44,7
246,PER45,4
246,PER46,2
246,PER47,1
246,PER8,4
246,PER9,9
247,PER13,1
247,PER14,3
247,PER15,3
247,PER16,3
247,PER17,3
247,PER18,3
247,PER19,3
247,PER20,3
247,PER21,3
247,PER22,3
247,PER23,4
247,PER24,4
247,PER25,4
247,PER26,3
247,PER27,3
247,PER28,3
247,PER29,2
247,PER30,1
247,PER31,1
247,PER32,1
247,PER33,1
247,PER34,1
247,PER35,2
247,PER36,2
248,PER11,1
248,PER12,1
248,PER13,4
248,PER14,8
248,PER15,10
248,PER16,12
248,PER17,12
248,PER18,14
248,PER19,14
248,PER20,14
248,PER21,14
248,PER22,14
248,PER23,18
248,PER24,20
248,PER25,18
248,PER26,14
248,PER27,12
248,PER28,9
248,PER29,9
248,PER30,9
248,PER31,7
248,PER32,8
248,PER33,6
248,PER34,3
248,PER35,1
248,PER36,1
248,PER37,3
248,PER38,4
248,PER39,5
248,PER40,5
248,PER41,6
248,PER42,6
248,PER43,6
248,PER44,2
248,PER45,2
249,PER10,24
249,PER11,34
249,PER12,52
249,PER13,103
249,PER14,188
249,PER15,257
249,PER16,293
249,PER17,313
249,PER18,328
249,PER19,354
249,PER20,373
249,PER21,389
249,PER22,385
249,PER23,382
249,PER24,376
249,PER25,364
249,PER26,369
249,PER27,373
249,PER28,370
249,PER29,348
249,PER30,323
249,PER31,291
249,PER32,264
249,PER33,217
249,PER34,183
249,PER35,178
249,PER36,178
249,PER37,171
249,PER38,142
249,PER39,127
249,PER40,104
249,PER41,78
249,PER42,44
249,PER43,37
249,PER44,25
249,PER45,17
249,PER46,10
249,PER47,4
249,PER8,3
249,PER9,10
250,PER11,4
250,PER12,4
250,PER13,6
250,PER14,9
250,PER15,19
250,PER16,21
250,PER17,22
250,PER18,27
250,PER19,28
250,PER20,32
250,PER21,32
250,PER22,36
250,PER23,39
250,PER24,39
250,PER25,37
250,PER26,35
250,PER27,31
250,PER28,31
250,PER29,27
250,PER30,29
250,PER31,29
250,PER32,28
250,PER33,23
250,PER34,24
250,PER35,24
250,PER36,23
250,PER37,23
250,PER38,20
250,PER39,17
250,PER40,18
250,PER41,13
250,PER42,9
250,PER43,4
250,PER44,2
250,PER45,2
250,PER46,1
250,PER47,1
251,PER10,22
251,PER11,38
251,PER12,60
251,PER13,106
251,PER14,172
251,PER15,213
251,PER16,243
251,PER17,254
251,PER18,271
251,PER19,293
251,PER20,290
251,PER21,302
251,PER22,312
251,PER23,310
251,PER24,298
251,PER25,297
251,PER26,291
251,PER27,286
251,PER28,271
251,PER29,259
251,PER30,229
251,PER31,221
251,PER32,209
251,PER33,187
251,PER34,165
251,PER35,156
251,PER36,151
251,PER37,143
251,PER38,117
251,PER39,104
251,PER40,88
251,PER41,74
251,PER42,50
251,PER43,39
251,PER44,29
251,PER45,24
251,PER46,16
251,PER47,13
251,PER8,4
251,PER9,8
252,PER14,1
252,PER15,2
252,PER16,3
252,PER17,4
252,PER18,6
252,PER19,5
252,PER20,4
252,PER21,4
252,PER22,6
252,PER23,6
252,PER24,7
252,PER25,5
252,PER26,4
252,PER27,5
252,PER28,7
252,PER29,7
252,PER30,4
252,PER31,3
252,PER32,2
252,PER33,2
252,PER34,2
252,PER35,2
252,PER36,3
252,PER37,5
252,PER38,5
252,PER39,5
252,PER40,2
252,PER41,2
253,PER10,3
253,PER11,4
253,PER12,7
253,PER13,13
253,PER14,22
253,PER15,27
253,PER16,32
253,PER17,33
253,PER18,33
253,PER19,33
253,PER20,36
253,PER21,38
253,PER22,40
253,PER23,40
253,PER24,38
253,PER25,36
253,PER26,36
253,PER27,35
253,PER28,34
253,PER29,30
253,PER30,28
253,PER31,25
253,PER32,25
253,PER33,22
253,PER34,20
253,PER35,15
253,PER36,14
253,PER37,16
253,PER38,15
253,PER39,12
253,PER40,8
253,PER41,4
253,PER42,4
253,PER43,3
253,PER44,3
253,PER9,1
254,PER19,1
254,PER21,1
254,PER22,2
254,PER23,1
254,PER24,2
254,PER25,1
255,PER10,14
255,PER11,25
255,PER12,32
255,PER13,49
255,PER14,74
255,PER15,99
255,PER16,113
255,PER17,120
255,PER18,126
255,PER19,131
255,PER20,133
255,PER21,129
255,PER22,132
255,PER23,134
255,PER24,138
255,PER25,132
255,PER26,126
255,PER27,122
255,PER28,120
255,PER29,112
255,PER30,95
255,PER31,82
255,PER32,82
255,PER33,72
255,PER34,61
255,PER35,55
255,PER36,53
255,PER37,56
255,PER38,47
255,PER39,38
255,PER40,30
255,PER41,18
255,PER42,16
255,PER43,10
255,PER44,3
255,PER8,1
255,PER9,5
256,PER10,17
256,PER11,26
256,PER12,46
256,PER13,63
256,PER14,86
256,PER15,102
256,PER16,114
256,PER17,120
256,PER18,126
256,PER19,129
256,PER20,133
256,PER21,134
256,PER22,136
256,PER23,134
256,PER24,133
256,PER25,133
256,PER26,126
256,PER27,126
256,PER28,121
256,PER29,122
256,PER30,114
256,PER31,103
256,PER32,89
256,PER33,80
256,PER34,64
256,PER35,56
256,PER36,52
256,PER37,48
256,PER38,46
256,PER39,37
256,PER40,33
256,PER41,29
256,PER42,25
256,PER43,20
256,PER44,16
256,PER45,12
256,PER46,11
256,PER47,8
256,PER8,5
256,PER9,12
257,PER10,21
257,PER11,37
257,PER12,63
257,PER13,125
257,PER14,186
257,PER15,213
257,PER16,227
257,PER17,252
257,PER18,271
257,PER19,285
257,PER20,299
257,PER21,307
257,PER22,301
257,PER23,293
257,PER24,289
257,PER25,278
257,PER26,289
257,PER27,283
257,PER28,270
257,PER29,239
257,PER30,218
257,PER31,211
257,PER32,192
257,PER33,176
257,PER34,155
257,PER35,139
257,PER36,138
257,PER37,117
257,PER38,96
257,PER39,73
257,PER40,66
257,PER41,44
257,PER42,28
257,PER43,24
257,PER44,13
257,PER45,8
257,PER46,5
257,PER47,3
257,PER8,2
257,PER9,8
258,PER10,41
258,PER11,57
258,PER12,98
258,PER13,194
258,PER14,331
258,PER15,398
258,PER16,427
258,PER17,440
258,PER18,471
258,PER19,503
258,PER20,512
258,PER21,520
258,PER22,515
258,PER23,513
258,PER24,510
258,PER25,508
258,PER26,499
258,PER27,513
258,PER28,497
258,PER29,459
258,PER30,408
258,PER31,364
258,PER32,338
258,PER33,296
258,PER34,240
258,PER35,212
258,PER36,195
258,PER37,183
258,PER38,149
258,PER39,120
258,PER40,101
258,PER41,81
258,PER42,69
258,PER43,50
258,PER44,39
258,PER45,30
258,PER46,24
258,PER47,16
258,PER8,14
258,PER9,25
259,PER10,15
259,PER11,24
259,PER12,47
259,PER13,82
259,PER14,156
259,PER15,199
259,PER16,222
259,PER17,240
259,PER18,245
259,PER19,259
259,PER20,275
259,PER21,277
259,PER22,285
259,PER23,292
259,PER24,290
259,PER25,286
259,PER26,273
259,PER27,260
259,PER28,239
259,PER29,214
259,PER30,191
259,PER31,180
259,PER32,169
259,PER33,161
259,PER34,148
259,PER35,132
259,PER36,121
259,PER37,109
259,PER38,93
259,PER39,84
259,PER40,63
259,PER41,47
259,PER42,34
259,PER43,27
259,PER44,24
259,PER45,19
259,PER46,11
259,PER47,6
259,PER9,6
260,PER10,77
260,PER11,115
260,PER12,194
260,PER13,339
260,PER14,516
260,PER15,624
260,PER16,682
260,PER17,723
260,PER18,768
260,PER19,812
260,PER20,837
260,PER21,861
260,PER22,857
260,PER23,841
260,PER24,828
260,PER25,823
260,PER26,825
260,PER27,818
260,PER28,798
260,PER29,737
260,PER30,682
260,PER31,615
260,PER32,567
260,PER33,531
260,PER34,490
260,PER35,450
260,PER36,425
260,PER37,364
260,PER38,319
260,PER39,235
260,PER40,187
260,PER41,153
260,PER42,99
260,PER43,63
260,PER44,47
260,PER45,29
260,PER46,23
260,PER47,11
260,PER8,22
260,PER9,41
262,PER13,2
262,PER14,6
262,PER15,9
262,PER16,9
262,PER17,11
262,PER18,16
262,PER19,12
262,PER20,11
262,PER21,17
262,PER22,17
262,PER23,16
262,PER24,15
262,PER25,15
262,PER26,17
262,PER27,19
262,PER28,15
262,PER29,16
262,PER30,18
262,PER31,20
262,PER32,18
262,PER33,17
262,PER34,16
262,PER35,12
262,PER36,12
262,PER37,12
262,PER38,10
262,PER39,8
262,PER40,6
262,PER41,6
262,PER42,4
262,PER43,2
263,PER10,21
263,PER11,25
263,PER12,38
263,PER13,63
263,PER14,100
263,PER15,126
263,PER16,139
263,PER17,145
263,PER18,155
263,PER19,161
263,PER20,160
263,PER21,167
263,PER22,168
263,PER23,172
263,PER24,175
263,PER25,174
263,PER26,170
263,PER27,163
263,PER28,155
263,PER29,144
263,PER30,137
263,PER31,119
263,PER32,108
263,PER33,93
263,PER34,78
263,PER35,73
263,PER36,73
263,PER37,56
263,PER38,48
263,PER39,40
263,PER40,27
263,PER41,25
263,PER42,15
263,PER43,10
263,PER44,5
263,PER45,1
263,PER46,1
263,PER47,1
263,PER8,4
263,PER9,10
264,PER12,1
264,PER13,1
264,PER14,3
264,PER15,4
264,PER16,4
264,PER17,4
264,PER18,4
264,PER19,5
264,PER20,5
264,PER21,6
264,PER22,6
264,PER23,7
264,PER24,8
264,PER25,8
264,PER26,8
264,PER27,8
264,PER28,8
264,PER29,8
264,PER30,8
264,PER31,7
264,PER32,5
264,PER33,5
264,PER34,7
264,PER35,7
264,PER36,6
264,PER37,5
264,PER38,5
264,PER39,4
264,PER40,3
264,PER41,2
264,PER42,1
264,PER43,1
265,PER10,52
265,PER11,81
265,PER12,156
265,PER13,304
265,PER14,535
265,PER15,653
265,PER16,717
265,PER17,761
265,PER18,799
265,PER19,823
265,PER20,840
265,PER21,851
265,PER22,863
265,PER23,862
265,PER24,847
265,PER25,822
265,PER26,804
265,PER27,783
265,PER28,764
265,PER29,690
265,PER30,603
265,PER31,542
265,PER32,500
265,PER33,436
265,PER34,369
265,PER35,300
265,PER36,306
265,PER37,272
265,PER38,243
265,PER39,190
265,PER40,153
265,PER41,98
265,PER42,70
265,PER43,57
265,PER44,50
265,PER45,34
265,PER46,24
265,PER47,12
265,PER8,9
265,PER9,22
266,PER10,277
266,PER11,397
266,PER12,636
266,PER13,1043
266,PER14,1636
266,PER15,1984
266,PER16,2181
266,PER17,2269
266,PER18,2392
266,PER19,2483
266,PER20,2543
266,PER21,2621
266,PER22,2649
266,PER23,2652
266,PER24,2616
266,PER25,2625
266,PER26,2648
266,PER27,2663
266,PER28,2590
266,PER29,2450
266,PER30,2238
266,PER31,2035
266,PER32,1869
266,PER33,1651
266,PER34,1428
266,PER35,1235
266,PER36,1131
266,PER37,1026
266,PER38,914
266,PER39,741
266,PER40,596
266,PER41,469
266,PER42,363
266,PER43,274
266,PER44,186
266,PER45,146
266,PER46,96
266,PER47,63
266,PER8,73
266,PER9,132
267,PER10,11
267,PER11,18
267,PER12,34
267,PER13,59
267,PER14,91
267,PER15,110
267,PER16,122
267,PER17,124
267,PER18,127
267,PER19,132
267,PER20,135
267,PER21,140
267,PER22,135
267,PER23,140
267,PER24,139
267,PER25,135
267,PER26,133
267,PER27,129
267,PER28,125
267,PER29,106
267,PER30,90
267,PER31,81
267,PER32,72
267,PER33,60
267,PER34,49
267,PER35,40
267,PER36,52
267,PER37,48
267,PER38,44
267,PER39,39
267,PER40,29
267,PER41,18
267,PER42,15
267,PER43,6
267,PER44,5
267,PER45,5
267,PER46,4
267,PER47,1
267,PER8,4
267,PER9,6
268,PER10,37
268,PER11,77
268,PER12,131
268,PER13,241
268,PER14,443
268,PER15,540
268,PER16,601
268,PER17,620
268,PER18,641
268,PER19,653
268,PER20,675
268,PER21,703
268,PER22,717
268,PER23,711
268,PER24,714
268,PER25,694
268,PER26,702
268,PER27,695
268,PER28,650
268,PER29,591
268,PER30,498
268,PER31,439
268,PER32,415
268,PER33,365
268,PER34,303
268,PER35,291
268,PER36,279
268,PER37,259
268,PER38,204
268,PER39,159
268,PER40,129
268,PER41,98
268,PER42,71
268,PER43,46
268,PER44,26
268,PER45,21
268,PER46,14
268,PER47,8
268,PER8,11
268,PER9,21
269,PER10,303
269,PER11,459
269,PER12,835
269,PER13,1556
269,PER14,2421
269,PER15,2948
269,PER16,3170
269,PER17,3266
269,PER18,3380
269,PER19,3477
269,PER20,3607
269,PER21,3696
269,PER22,3712
269,PER23,3717
269,PER24,3659
269,PER25,3582
269,PER26,3571
269,PER27,3592
269,PER28,3496
269,PER29,3092
269,PER30,2671
269,PER31,2384
269,PER32,2154
269,PER33,1931
269,PER34,1692
269,PER35,1492
269,PER36,1440
269,PER37,1311
269,PER38,1093
269,PER39,869
269,PER40,668
269,PER41,500
269,PER42,374
269,PER43,274
269,PER44,200
269,PER45,147
269,PER46,98
269,PER47,60
269,PER8,75
269,PER9,149
270,PER10,672
270,PER11,944
270,PER12,1272
270,PER13,1613
270,PER14,1967
270,PER15,2209
270,PER16,2391
270,PER17,2515
270,PER18,2627
270,PER19,2690
270,PER20,2785
270,PER21,2870
270,PER22,2955
270,PER23,3007
270,PER24,3027
270,PER25,3037
270,PER26,3061
270,PER27,3075
270,PER28,3081
270,PER29,3019
270,PER30,2818
270,PER31,2636
270,PER32,2421
270,PER33,2126
270,PER34,1841
270,PER35,1610
270,PER36,1478
270,PER37,1372
270,PER38,1266
270,PER39,1143
270,PER40,1039
270,PER41,955
270,PER42,869
270,PER43,795
270,PER44,708
270,PER45,623
270,PER46,522
270,PER47,430
270,PER8,140
270,PER9,338
271,PER10,39
271,PER11,61
271,PER12,102
271,PER13,215
271,PER14,366
271,PER15,480
271,PER16,524
271,PER17,562
271,PER18,593
271,PER19,616
271,PER20,633
271,PER21,649
271,PER22,651
271,PER23,652
271,PER24,655
271,PER25,647
271,PER26,635
271,PER27,633
271,PER28,611
271,PER29,556
271,PER30,504
271,PER31,445
271,PER32,400
271,PER33,343
271,PER34,286
271,PER35,251
271,PER36,258
271,PER37,241
271,PER38,201
271,PER39,162
271,PER40,125
271,PER41,105
271,PER42,71
271,PER43,44
271,PER44,37
271,PER45,31
271,PER46,19
271,PER47,12
271,PER8,3
271,PER9,21
272,PER10,20
272,PER11,28
272,PER12,50
272,PER13,100
272,PER14,176
272,PER15,211
272,PER16,227
272,PER17,232
272,PER18,239
272,PER19,248
272,PER20,255
272,PER21,260
272,PER22,263
272,PER23,263
272,PER24,264
272,PER25,259
272,PER26,256
272,PER27,256
272,PER28,252
272,PER29,227
272,PER30,196
272,PER31,185
272,PER32,162
272,PER33,133
272,PER34,121
272,PER35,94
272,PER36,87
272,PER37,85
272,PER38,72
272,PER39,61
272,PER40,52
272,PER41,37
272,PER42,23
272,PER43,15
272,PER44,13
272,PER45,10
272,PER46,6
272,PER47,3
272,PER8,5
272,PER9,9
273,PER10,3
273,PER11,3
273,PER12,6
273,PER13,9
273,PER14,17
273,PER15,20
273,PER16,20
273,PER17,23
273,PER18,24
273,PER19,27
273,PER20,28
273,PER21,29
273,PER22,29
273,PER23,34
273,PER24,35
273,PER25,33
273,PER26,26
273,PER27,27
273,PER28,26
273,PER29,29
273,PER30,27
273,PER31,23
273,PER32,22
273,PER33,21
273,PER34,20
273,PER35,18
273,PER36,13
273,PER37,16
273,PER38,14
273,PER39,7
273,PER40,3
273,PER41,2
273,PER42,2
273,PER43,1
273,PER44,1
273,PER45,1
273,PER8,3
273,PER9,3
274,PER10,10
274,PER11,15
274,PER12,20
274,PER13,51
274,PER14,78
274,PER15,89
274,PER16,95
274,PER17,99
274,PER18,104
274,PER19,106
274,PER20,104
274,PER21,110
274,PER22,112
274,PER23,113
274,PER24,110
274,PER25,112
274,PER26,109
274,PER27,111
274,PER28,104
274,PER29,95
274,PER30,81
274,PER31,77
274,PER32,63
274,PER33,54
274,PER34,42
274,PER35,35
274,PER36,32
274,PER37,33
274,PER38,26
274,PER39,24
274,PER40,25
274,PER41,19
274,PER42,16
274,PER43,10
274,PER44,3
274,PER45,2
274,PER8,2
274,PER9,4
275,PER10,14
275,PER11,21
275,PER12,36
275,PER13,66
275,PER14,126
275,PER15,150
275,PER16,168
275,PER17,175
275,PER18,182
275,PER19,186
275,PER20,183
275,PER21,186
275,PER22,184
275,PER23,177
275,PER24,178
275,PER25,184
275,PER26,185
275,PER27,181
275,PER28,175
275,PER29,160
275,PER30,140
275,PER31,129
275,PER32,120
275,PER33,96
275,PER34,80
275,PER35,72
275,PER36,69
275,PER37,60
275,PER38,50
275,PER39,46
